,F1,Year,Artist Name,Track,Time,Genre,Date Entered,Date Peaked,Week,Ranking,Find Delta Date,counts
650,57,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),12/30/99 3:50,Rap,10/28/00,12/30/00,x1st.week,58,63,21.0
651,"1,005",2000,Ja Rule,Between Me And You,12/30/99 4:05,Rap,9/16/00,11/18/00,x4th.week,37,63,20.0
652,38,2000,Ruff Endz,No More,12/30/99 3:56,Rock,7/1/00,9/2/00,x1st.week,76,63,26.0
653,671,2000,N'Sync,This I Promise You,12/30/99 4:23,Rock,9/30/00,12/2/00,x3rd.week,19,63,26.0
654,"1,008",2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),12/30/99 3:50,Rap,10/28/00,12/30/00,x4th.week,26,63,21.0
655,793,2000,SheDaisy,I Will.. But,12/30/99 3:40,Country,7/15/00,9/16/00,x3rd.week,70,63,20.0
656,559,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,12/30/99 3:27,Country,9/16/00,11/18/00,x2nd.week,93,63,14.0
657,786,2000,"Strait, George",Go On,12/30/99 3:48,Country,8/26/00,10/28/00,x3rd.week,63,63,20.0
658,159,2000,SheDaisy,I Will.. But,12/30/99 3:40,Country,7/15/00,9/16/00,x1st.week,78,63,20.0
659,787,2000,Sisqo,Got To Get It,12/30/99 3:52,Rock,11/20/99,1/22/00,x3rd.week,73,63,20.0
660,459,2000,"Jackson, Alan",It Must Be Love,12/30/99 2:53,Country,6/24/00,9/2/00,x2nd.week,74,70,20.0
661,790,2000,"McBride, Martina",Love's The Only House,12/30/99 5:13,Country,2/5/00,4/15/00,x3rd.week,65,70,20.0
662,785,2000,"Lawrence, Tracy",Lessons Learned,12/30/99 2:55,Country,1/29/00,4/8/00,x3rd.week,61,70,20.0
663,195,2000,"Chesney, Kenny",What I Need To Do,12/30/99 4:05,Country,4/1/00,6/10/00,x1st.week,79,70,17.0
664,322,2000,Janet,Doesn't Really Matter,12/30/99 4:17,Rock,6/17/00,8/26/00,x2nd.week,52,70,24.0
665,162,2000,"Jackson, Alan",Pop A Top,12/30/99 3:04,Country,11/13/99,1/22/00,x1st.week,79,70,17.0
666,796,2000,"Jackson, Alan",Pop A Top,12/30/99 3:04,Country,11/13/99,1/22/00,x3rd.week,70,70,17.0
667,59,2000,Filter,Take A Picture,12/30/99 4:23,Rock,11/27/99,2/5/00,x1st.week,91,70,20.0
668,512,2000,"Chesney, Kenny",What I Need To Do,12/30/99 4:05,Country,4/1/00,6/10/00,x2nd.week,74,70,17.0
669,458,2000,Lucy Pearl,Dance Tonight,12/30/99 3:45,R&B,5/20/00,7/29/00,x2nd.week,75,70,19.0
670,776,2000,"Jackson, Alan",It Must Be Love,12/30/99 2:53,Country,6/24/00,9/2/00,x3rd.week,68,70,20.0
671,775,2000,Lucy Pearl,Dance Tonight,12/30/99 3:45,R&B,5/20/00,7/29/00,x3rd.week,63,70,19.0
672,156,2000,"McBride, Martina",Love's The Only House,12/30/99 5:13,Country,2/5/00,4/15/00,x1st.week,79,70,20.0
673,88,2000,Vertical Horizon,You're A God,12/30/99 3:45,Rock,8/26/00,11/4/00,x1st.week,64,70,21.0
674,321,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),12/30/99 3:38,Rock,8/5/00,10/14/00,x2nd.week,47,70,21.0
675,"1,010",2000,Filter,Take A Picture,12/30/99 4:23,Rock,11/27/99,2/5/00,x4th.week,52,70,20.0
676,16,2000,"Carey, Mariah",Thank God I Found You,12/30/99 4:14,Rock,12/11/99,2/19/00,x1st.week,82,70,20.0
677,650,2000,"Carey, Mariah",Thank God I Found You,12/30/99 4:14,Rock,12/11/99,2/19/00,x3rd.week,50,70,20.0
678,507,2000,"Hill, Faith",Let's Make Love,12/30/99 4:11,Rap,8/12/00,10/21/00,x2nd.week,83,70,14.0
679,803,2000,Ideal,Whatever,12/30/99 3:48,R&B,6/10/00,8/19/00,x3rd.week,67,70,18.0
680,421,2000,Da Brat,What'Chu Like,12/30/99 3:57,Rap,6/3/00,8/12/00,x2nd.week,65,70,20.0
681,505,2000,"Keith, Toby",Country Comes To Town,12/30/99 3:39,Country,8/5/00,10/14/00,x2nd.week,78,70,15.0
682,169,2000,Ideal,Whatever,12/30/99 3:48,R&B,6/10/00,8/19/00,x1st.week,75,70,18.0
683,468,2000,"Lawrence, Tracy",Lessons Learned,12/30/99 2:55,Country,1/29/00,4/8/00,x2nd.week,73,70,20.0
684,639,2000,Janet,Doesn't Really Matter,12/30/99 4:17,Rock,6/17/00,8/26/00,x3rd.week,43,70,24.0
685,142,2000,"Jackson, Alan",It Must Be Love,12/30/99 2:53,Country,6/24/00,9/2/00,x1st.week,76,70,20.0
686,473,2000,"McBride, Martina",Love's The Only House,12/30/99 5:13,Country,2/5/00,4/15/00,x2nd.week,69,70,20.0
687,151,2000,"Lawrence, Tracy",Lessons Learned,12/30/99 2:55,Country,1/29/00,4/8/00,x1st.week,80,70,20.0
688,693,2000,Filter,Take A Picture,12/30/99 4:23,Rock,11/27/99,2/5/00,x3rd.week,64,70,20.0
689,922,2000,Madison Avenue,Don't Call Me Baby,12/30/99 3:44,Electronica,7/8/00,9/16/00,x3rd.week,93,70,20.0
690,765,2000,"Evans, Sara",Born To Fly,12/30/99 5:36,Country,10/21/00,12/30/00,x3rd.week,64,70,20.0
691,5,2000,Janet,Doesn't Really Matter,12/30/99 4:17,Rock,6/17/00,8/26/00,x1st.week,59,70,24.0
692,104,2000,Da Brat,What'Chu Like,12/30/99 3:57,Rap,6/3/00,8/12/00,x1st.week,71,70,20.0
693,698,2000,Third Eye Blind,Never Let You Go,12/30/99 3:57,Rock,1/22/00,4/1/00,x3rd.week,25,70,22.0
694,829,2000,"Chesney, Kenny",What I Need To Do,12/30/99 4:05,Country,4/1/00,6/10/00,x3rd.week,68,70,17.0
695,899,2000,Fatboy Slim,The Rockafeller Skank,12/30/99 4:00,Electronica,11/13/99,1/22/00,x3rd.week,94,70,12.0
696,448,2000,"Evans, Sara",Born To Fly,12/30/99 5:36,Country,10/21/00,12/30/00,x2nd.week,71,70,20.0
697,333,2000,"Carey, Mariah",Thank God I Found You,12/30/99 4:14,Rock,12/11/99,2/19/00,x2nd.week,68,70,20.0
698,265,2000,Fatboy Slim,The Rockafeller Skank,12/30/99 4:00,Electronica,11/13/99,1/22/00,x1st.week,94,70,12.0
699,756,2000,"Keith, Toby",How Do You Like Me Now?!,12/30/99 3:29,Country,1/29/00,4/8/00,x3rd.week,59,70,20.0
700,414,2000,Goo Goo Dolls,Broadway,12/30/99 3:54,Rock,4/22/00,7/1/00,x2nd.week,58,70,20.0
701,376,2000,Filter,Take A Picture,12/30/99 4:23,Rock,11/27/99,2/5/00,x2nd.week,74,70,20.0
702,754,2000,Lonestar,What About Now,12/30/99 3:30,Country,6/10/00,8/19/00,x3rd.week,66,70,20.0
703,479,2000,"Jackson, Alan",Pop A Top,12/30/99 3:04,Country,11/13/99,1/22/00,x2nd.week,73,70,17.0
704,120,2000,Lonestar,What About Now,12/30/99 3:30,Country,6/10/00,8/19/00,x1st.week,78,70,20.0
705,582,2000,Fatboy Slim,The Rockafeller Skank,12/30/99 4:00,Electronica,11/13/99,1/22/00,x2nd.week,94,70,12.0
706,122,2000,"Keith, Toby",How Do You Like Me Now?!,12/30/99 3:29,Country,1/29/00,4/8/00,x1st.week,77,70,20.0
707,220,2000,"Blige, Mary J.",Deep Inside,12/30/99 5:26,Rock,11/13/99,1/22/00,x1st.week,83,70,15.0
708,822,2000,"Keith, Toby",Country Comes To Town,12/30/99 3:39,Country,8/5/00,10/14/00,x3rd.week,75,70,15.0
709,190,2000,"Hill, Faith",Let's Make Love,12/30/99 4:11,Rap,8/12/00,10/21/00,x1st.week,83,70,14.0
710,538,2000,"Price, Kelly",You Should've Told Me,12/30/99 3:12,Rock,9/23/00,12/2/00,x2nd.week,91,70,20.0
711,537,2000,"Blige, Mary J.",Deep Inside,12/30/99 5:26,Rock,11/13/99,1/22/00,x2nd.week,80,70,15.0
712,288,2000,Madison Avenue,Don't Call Me Baby,12/30/99 3:44,Electronica,7/8/00,9/16/00,x1st.week,98,70,20.0
713,486,2000,Ideal,Whatever,12/30/99 3:48,R&B,6/10/00,8/19/00,x2nd.week,75,70,18.0
714,824,2000,"Hill, Faith",Let's Make Love,12/30/99 4:11,Rap,8/12/00,10/21/00,x3rd.week,73,70,14.0
715,967,2000,"Carey, Mariah",Thank God I Found You,12/30/99 4:14,Rock,12/11/99,2/19/00,x4th.week,50,70,20.0
716,439,2000,"Keith, Toby",How Do You Like Me Now?!,12/30/99 3:29,Country,1/29/00,4/8/00,x2nd.week,72,70,20.0
717,722,2000,Vertical Horizon,You're A God,12/30/99 3:45,Rock,8/26/00,11/4/00,x3rd.week,43,70,21.0
718,97,2000,Goo Goo Dolls,Broadway,12/30/99 3:54,Rock,4/22/00,7/1/00,x1st.week,74,70,20.0
719,381,2000,Third Eye Blind,Never Let You Go,12/30/99 3:57,Rock,1/22/00,4/1/00,x2nd.week,32,70,22.0
720,605,2000,Madison Avenue,Don't Call Me Baby,12/30/99 3:44,Electronica,7/8/00,9/16/00,x2nd.week,96,70,20.0
721,64,2000,Third Eye Blind,Never Let You Go,12/30/99 3:57,Rock,1/22/00,4/1/00,x1st.week,65,70,22.0
722,437,2000,Lonestar,What About Now,12/30/99 3:30,Country,6/10/00,8/19/00,x2nd.week,72,70,20.0
723,131,2000,"Evans, Sara",Born To Fly,12/30/99 5:36,Country,10/21/00,12/30/00,x1st.week,77,70,20.0
724,855,2000,"Price, Kelly",You Should've Told Me,12/30/99 3:12,Rock,9/23/00,12/2/00,x3rd.week,91,70,20.0
725,221,2000,"Price, Kelly",You Should've Told Me,12/30/99 3:12,Rock,9/23/00,12/2/00,x1st.week,91,70,20.0
726,731,2000,Goo Goo Dolls,Broadway,12/30/99 3:54,Rock,4/22/00,7/1/00,x3rd.week,53,70,20.0
727,188,2000,"Keith, Toby",Country Comes To Town,12/30/99 3:39,Country,8/5/00,10/14/00,x1st.week,82,70,15.0
728,956,2000,Janet,Doesn't Really Matter,12/30/99 4:17,Rock,6/17/00,8/26/00,x4th.week,30,70,24.0
729,955,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),12/30/99 3:38,Rock,8/5/00,10/14/00,x4th.week,29,70,21.0
730,405,2000,Vertical Horizon,You're A God,12/30/99 3:45,Rock,8/26/00,11/4/00,x2nd.week,55,70,21.0
731,854,2000,"Blige, Mary J.",Deep Inside,12/30/99 5:26,Rock,11/13/99,1/22/00,x3rd.week,80,70,15.0
732,4,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),12/30/99 3:38,Rock,8/5/00,10/14/00,x1st.week,57,70,21.0
733,738,2000,Da Brat,What'Chu Like,12/30/99 3:57,Rap,6/3/00,8/12/00,x3rd.week,54,70,20.0
734,141,2000,Lucy Pearl,Dance Tonight,12/30/99 3:45,R&B,5/20/00,7/29/00,x1st.week,80,70,19.0
735,638,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),12/30/99 3:38,Rock,8/5/00,10/14/00,x3rd.week,45,70,21.0
736,500,2000,"Gill, Vince",Feels Like Love,12/30/99 4:13,Country,9/2/00,11/18/00,x2nd.week,76,77,20.0
737,435,2000,"Jones, Donell",Where I Wanna Be,12/30/99 6:22,Rock,4/22/00,7/8/00,x2nd.week,71,77,25.0
738,730,2000,Sammie,I Like It,12/30/99 4:09,Rock,1/29/00,4/15/00,x3rd.week,58,77,20.0
739,96,2000,Sammie,I Like It,12/30/99 4:09,Rock,1/29/00,4/15/00,x1st.week,85,77,20.0
740,234,2000,Red Hot Chili Peppers,Californication,12/30/99 5:21,Rock,7/29/00,10/14/00,x1st.week,72,77,19.0
741,357,2000,Nine Days,Absolutely (Story Of A Girl),12/30/99 3:09,Rock,5/6/00,7/22/00,x2nd.week,71,77,27.0
742,724,2000,"Rimes, LeAnn",Big Deal,12/30/99 3:03,Country,10/16/99,1/1/00,x3rd.week,51,77,20.0
743,71,2000,Jay-Z,Big Pimpin',12/30/99 3:55,Rap,4/22/00,7/8/00,x1st.week,69,77,20.0
744,359,2000,Blink-182,All The Small Things,12/30/99 2:52,Rock,12/4/99,2/19/00,x2nd.week,76,77,23.0
745,716,2000,Ludacris,What's Your Fantasy,12/30/99 4:16,Rap,9/30/00,12/16/00,x3rd.week,63,77,22.0
746,388,2000,Jay-Z,Big Pimpin',12/30/99 3:55,Rap,4/22/00,7/8/00,x2nd.week,52,77,20.0
747,752,2000,"Jones, Donell",Where I Wanna Be,12/30/99 6:22,Rock,4/22/00,7/8/00,x3rd.week,65,77,25.0
748,384,2000,Barenaked Ladies,Pinch Me,12/30/99 3:46,Rock,9/9/00,11/25/00,x2nd.week,76,77,21.0
749,"1,012",2000,Mystikal,Shake Ya Ass,12/30/99 4:46,Rap,8/12/00,10/28/00,x4th.week,41,77,20.0
750,705,2000,Jay-Z,Big Pimpin',12/30/99 3:55,Rap,4/22/00,7/8/00,x3rd.week,39,77,20.0
751,257,2000,"Worley, Darryl",When You Need My Love,12/30/99 3:35,Country,6/17/00,9/2/00,x1st.week,98,77,15.0
752,496,2000,"McEntire, Reba",I'll Be,12/30/99 4:23,Country,5/13/00,7/29/00,x2nd.week,79,77,20.0
753,758,2000,"Dixie Chicks, The",Without You,12/30/99 3:32,Country,10/7/00,12/23/00,x3rd.week,63,77,20.0
754,759,2000,Musiq,Just Friends (Sunny),12/30/99 4:02,Rap,10/14/00,12/30/00,x3rd.week,65,77,20.0
755,30,2000,N'Sync,Bye Bye Bye,12/30/99 3:15,Rock,1/29/00,4/15/00,x1st.week,42,77,23.0
756,356,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,12/30/99 3:54,Rock,1/1/00,3/18/00,x2nd.week,62,77,24.0
757,701,2000,Barenaked Ladies,Pinch Me,12/30/99 3:46,Rock,9/9/00,11/25/00,x3rd.week,69,77,21.0
758,183,2000,"Gill, Vince",Feels Like Love,12/30/99 4:13,Country,9/2/00,11/18/00,x1st.week,82,77,20.0
759,399,2000,Ludacris,What's Your Fantasy,12/30/99 4:16,Rap,9/30/00,12/16/00,x2nd.week,83,77,22.0
760,695,2000,Mystikal,Shake Ya Ass,12/30/99 4:46,Rap,8/12/00,10/28/00,x3rd.week,65,77,20.0
761,179,2000,"McEntire, Reba",I'll Be,12/30/99 4:23,Country,5/13/00,7/29/00,x1st.week,89,77,20.0
762,891,2000,"Worley, Darryl",When You Need My Love,12/30/99 3:35,Country,6/17/00,9/2/00,x3rd.week,93,77,15.0
763,689,2000,"Rimes, LeAnn",I Need You,12/30/99 3:42,Country,5/27/00,8/12/00,x3rd.week,67,77,25.0
764,551,2000,Red Hot Chili Peppers,Californication,12/30/99 5:21,Rock,7/29/00,10/14/00,x2nd.week,72,77,19.0
765,39,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,12/30/99 3:54,Rock,1/1/00,3/18/00,x1st.week,74,77,24.0
766,40,2000,Nine Days,Absolutely (Story Of A Girl),12/30/99 3:09,Rock,5/6/00,7/22/00,x1st.week,85,77,27.0
767,42,2000,Blink-182,All The Small Things,12/30/99 2:52,Rock,12/4/99,2/19/00,x1st.week,89,77,23.0
768,"1,006",2000,"Rimes, LeAnn",I Need You,12/30/99 3:42,Country,5/27/00,8/12/00,x4th.week,63,77,25.0
769,347,2000,N'Sync,Bye Bye Bye,12/30/99 3:15,Rock,1/29/00,4/15/00,x2nd.week,20,77,23.0
770,676,2000,Blink-182,All The Small Things,12/30/99 2:52,Rock,12/4/99,2/19/00,x3rd.week,69,77,23.0
771,61,2000,Mystikal,Shake Ya Ass,12/30/99 4:46,Rap,8/12/00,10/28/00,x1st.week,97,77,20.0
772,574,2000,"Worley, Darryl",When You Need My Love,12/30/99 3:35,Country,6/17/00,9/2/00,x2nd.week,88,77,15.0
773,90,2000,"Rimes, LeAnn",Big Deal,12/30/99 3:03,Country,10/16/99,1/1/00,x1st.week,71,77,20.0
774,674,2000,Nine Days,Absolutely (Story Of A Girl),12/30/99 3:09,Rock,5/6/00,7/22/00,x3rd.week,59,77,27.0
775,148,2000,"Gilman, Billy",One Voice,12/30/99 4:07,Country,6/17/00,9/2/00,x1st.week,86,77,19.0
776,673,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,12/30/99 3:54,Rock,1/1/00,3/18/00,x3rd.week,55,77,24.0
777,782,2000,"Gilman, Billy",One Voice,12/30/99 4:07,Country,6/17/00,9/2/00,x3rd.week,82,77,19.0
778,465,2000,"Gilman, Billy",One Voice,12/30/99 4:07,Country,6/17/00,9/2/00,x2nd.week,86,77,19.0
779,407,2000,"Rimes, LeAnn",Big Deal,12/30/99 3:03,Country,10/16/99,1/1/00,x2nd.week,52,77,20.0
780,413,2000,Sammie,I Like It,12/30/99 4:09,Rock,1/29/00,4/15/00,x2nd.week,68,77,20.0
781,26,2000,"Aguilera, Christina",I Turn To You,12/30/99 4:00,Rock,4/15/00,7/1/00,x1st.week,50,77,22.0
782,664,2000,N'Sync,Bye Bye Bye,12/30/99 3:15,Rock,1/29/00,4/15/00,x3rd.week,19,77,23.0
783,378,2000,Mystikal,Shake Ya Ass,12/30/99 4:46,Rap,8/12/00,10/28/00,x2nd.week,90,77,20.0
784,82,2000,Ludacris,What's Your Fantasy,12/30/99 4:16,Rap,9/30/00,12/16/00,x1st.week,89,77,22.0
785,125,2000,Musiq,Just Friends (Sunny),12/30/99 4:02,Rap,10/14/00,12/30/00,x1st.week,89,77,20.0
786,993,2000,Blink-182,All The Small Things,12/30/99 2:52,Rock,12/4/99,2/19/00,x4th.week,59,77,23.0
787,991,2000,Nine Days,Absolutely (Story Of A Girl),12/30/99 3:09,Rock,5/6/00,7/22/00,x4th.week,52,77,27.0
788,660,2000,"Aguilera, Christina",I Turn To You,12/30/99 4:00,Rock,4/15/00,7/1/00,x3rd.week,30,77,22.0
789,990,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,12/30/99 3:54,Rock,1/1/00,3/18/00,x4th.week,25,77,24.0
790,124,2000,"Dixie Chicks, The",Without You,12/30/99 3:32,Country,10/7/00,12/23/00,x1st.week,80,77,20.0
791,67,2000,Barenaked Ladies,Pinch Me,12/30/99 3:46,Rock,9/9/00,11/25/00,x1st.week,77,77,21.0
792,372,2000,"Rimes, LeAnn",I Need You,12/30/99 3:42,Country,5/27/00,8/12/00,x2nd.week,68,77,25.0
793,55,2000,"Rimes, LeAnn",I Need You,12/30/99 3:42,Country,5/27/00,8/12/00,x1st.week,77,77,25.0
794,441,2000,"Dixie Chicks, The",Without You,12/30/99 3:32,Country,10/7/00,12/23/00,x2nd.week,70,77,20.0
795,981,2000,N'Sync,Bye Bye Bye,12/30/99 3:15,Rock,1/29/00,4/15/00,x4th.week,14,77,23.0
796,977,2000,"Aguilera, Christina",I Turn To You,12/30/99 4:00,Rock,4/15/00,7/1/00,x4th.week,28,77,22.0
797,118,2000,"Jones, Donell",Where I Wanna Be,12/30/99 6:22,Rock,4/22/00,7/8/00,x1st.week,81,77,25.0
798,817,2000,"Gill, Vince",Feels Like Love,12/30/99 4:13,Country,9/2/00,11/18/00,x3rd.week,74,77,20.0
799,442,2000,Musiq,Just Friends (Sunny),12/30/99 4:02,Rap,10/14/00,12/30/00,x2nd.week,83,77,20.0
800,813,2000,"McEntire, Reba",I'll Be,12/30/99 4:23,Country,5/13/00,7/29/00,x3rd.week,79,77,20.0
801,343,2000,"Aguilera, Christina",I Turn To You,12/30/99 4:00,Rock,4/15/00,7/1/00,x2nd.week,39,77,22.0
802,868,2000,Red Hot Chili Peppers,Californication,12/30/99 5:21,Rock,7/29/00,10/14/00,x3rd.week,72,77,19.0
803,87,2000,"Martin, Ricky",Shake Your Bon-Bon,12/30/99 3:08,Latin,11/20/99,2/12/00,x1st.week,74,84,18.0
804,86,2000,"Brock, Chad",Yes!,12/30/99 3:22,Country,4/8/00,7/1/00,x1st.week,90,84,20.0
805,644,2000,N'Sync,It's Gonna Be Me,12/30/99 3:10,Rock,5/6/00,7/29/00,x3rd.week,51,84,25.0
806,807,2000,DMX,What You Want,12/30/99 4:05,Rap,7/1/00,9/23/00,x3rd.week,95,84,20.0
807,806,2000,"Davidson, Clay",Unconditional,12/30/99 3:56,Country,3/25/00,6/17/00,x3rd.week,97,84,20.0
808,966,2000,matchbox twenty,Bent,12/30/99 4:12,Rock,4/29/00,7/22/00,x4th.week,24,84,39.0
809,641,2000,"Iglesias, Enrique",Be With You,12/30/99 3:36,Latin,4/1/00,6/24/00,x3rd.week,34,84,20.0
810,640,2000,Destiny's Child,Say My Name,12/30/99 4:31,Rock,12/25/99,3/18/00,x3rd.week,44,84,32.0
811,961,2000,N'Sync,It's Gonna Be Me,12/30/99 3:10,Rock,5/6/00,7/29/00,x4th.week,39,84,25.0
812,53,2000,Everclear,Wonderful,12/30/99 4:30,Rock,7/8/00,9/30/00,x1st.week,77,84,21.0
813,958,2000,"Iglesias, Enrique",Be With You,12/30/99 3:36,Latin,4/1/00,6/24/00,x4th.week,23,84,20.0
814,112,2000,Counting Crows,Hanginaround,12/30/99 4:07,Rock,11/6/99,1/29/00,x1st.week,84,84,20.0
815,649,2000,matchbox twenty,Bent,12/30/99 4:12,Rock,4/29/00,7/22/00,x3rd.week,29,84,39.0
816,440,2000,"Strait, George",The Best Day,12/30/99 3:24,Country,1/29/00,4/22/00,x2nd.week,64,84,20.0
817,375,2000,Jagged Edge,Let's Get Married,12/30/99 4:23,Rock,5/6/00,7/29/00,x2nd.week,66,84,24.0
818,332,2000,matchbox twenty,Bent,12/30/99 4:12,Rock,4/29/00,7/22/00,x2nd.week,37,84,39.0
819,58,2000,Jagged Edge,Let's Get Married,12/30/99 4:23,Rock,5/6/00,7/29/00,x1st.week,77,84,24.0
820,370,2000,Everclear,Wonderful,12/30/99 4:30,Rock,7/8/00,9/30/00,x2nd.week,69,84,21.0
821,429,2000,Counting Crows,Hanginaround,12/30/99 4:07,Rock,11/6/99,1/29/00,x2nd.week,70,84,20.0
822,957,2000,Destiny's Child,Say My Name,12/30/99 4:31,Rock,12/25/99,3/18/00,x4th.week,38,84,32.0
823,404,2000,"Martin, Ricky",Shake Your Bon-Bon,12/30/99 3:08,Latin,11/20/99,2/12/00,x2nd.week,66,84,18.0
824,327,2000,N'Sync,It's Gonna Be Me,12/30/99 3:10,Rock,5/6/00,7/29/00,x2nd.week,70,84,25.0
825,403,2000,"Brock, Chad",Yes!,12/30/99 3:22,Country,4/8/00,7/1/00,x2nd.week,77,84,20.0
826,"1,004",2000,Everclear,Wonderful,12/30/99 4:30,Rock,7/8/00,9/30/00,x4th.week,37,84,21.0
827,324,2000,"Iglesias, Enrique",Be With You,12/30/99 3:36,Latin,4/1/00,6/24/00,x2nd.week,45,84,20.0
828,15,2000,matchbox twenty,Bent,12/30/99 4:12,Rock,4/29/00,7/22/00,x1st.week,60,84,39.0
829,489,2000,"Davidson, Clay",Unconditional,12/30/99 3:56,Country,3/25/00,6/17/00,x2nd.week,97,84,20.0
830,687,2000,Everclear,Wonderful,12/30/99 4:30,Rock,7/8/00,9/30/00,x3rd.week,53,84,21.0
831,172,2000,"Davidson, Clay",Unconditional,12/30/99 3:56,Country,3/25/00,6/17/00,x1st.week,97,84,20.0
832,173,2000,DMX,What You Want,12/30/99 4:05,Rap,7/1/00,9/23/00,x1st.week,98,84,20.0
833,490,2000,DMX,What You Want,12/30/99 4:05,Rap,7/1/00,9/23/00,x2nd.week,95,84,20.0
834,692,2000,Jagged Edge,Let's Get Married,12/30/99 4:23,Rock,5/6/00,7/29/00,x3rd.week,55,84,24.0
835,323,2000,Destiny's Child,Say My Name,12/30/99 4:31,Rock,12/25/99,3/18/00,x2nd.week,83,84,32.0
836,"1,009",2000,Jagged Edge,Let's Get Married,12/30/99 4:23,Rock,5/6/00,7/29/00,x4th.week,45,84,24.0
837,10,2000,N'Sync,It's Gonna Be Me,12/30/99 3:10,Rock,5/6/00,7/29/00,x1st.week,82,84,25.0
838,6,2000,Destiny's Child,Say My Name,12/30/99 4:31,Rock,12/25/99,3/18/00,x1st.week,83,84,32.0
839,757,2000,"Strait, George",The Best Day,12/30/99 3:24,Country,1/29/00,4/22/00,x3rd.week,54,84,20.0
840,7,2000,"Iglesias, Enrique",Be With You,12/30/99 3:36,Latin,4/1/00,6/24/00,x1st.week,63,84,20.0
841,720,2000,"Brock, Chad",Yes!,12/30/99 3:22,Country,4/8/00,7/1/00,x3rd.week,66,84,20.0
842,721,2000,"Martin, Ricky",Shake Your Bon-Bon,12/30/99 3:08,Latin,11/20/99,2/12/00,x3rd.week,52,84,18.0
843,746,2000,Counting Crows,Hanginaround,12/30/99 4:07,Rock,11/6/99,1/29/00,x3rd.week,66,84,20.0
844,123,2000,"Strait, George",The Best Day,12/30/99 3:24,Country,1/29/00,4/22/00,x1st.week,73,84,20.0
845,511,2000,Brooks & Dunn,You'll Always Be Loved By Me,12/30/99 2:58,Country,6/10/00,9/9/00,x2nd.week,85,91,19.0
846,194,2000,Brooks & Dunn,You'll Always Be Loved By Me,12/30/99 2:58,Country,6/10/00,9/9/00,x1st.week,95,91,19.0
847,77,2000,Westlife,Swear It Again,12/30/99 4:07,Rock,4/1/00,7/1/00,x1st.week,96,91,20.0
848,14,2000,Aaliyah,Try Again,12/30/99 4:03,Rock,3/18/00,6/17/00,x1st.week,59,91,32.0
849,353,2000,"Gray, Macy",I Try,12/30/99 3:52,Rock,2/19/00,5/20/00,x2nd.week,51,91,27.0
850,351,2000,Blaque,Bring It All To Me,12/30/99 3:46,Pop,10/23/99,1/22/00,x2nd.week,63,91,29.0
851,350,2000,"Mumba, Samantha",Gotta Tell You,12/30/99 3:19,Rock,9/9/00,12/9/00,x2nd.week,72,91,22.0
852,62,2000,BBMak,Back Here,12/30/99 3:35,Rock,4/29/00,7/29/00,x1st.week,99,91,31.0
853,154,2000,Baha Men,Who Let The Dogs Out,12/30/99 3:17,R&B,7/22/00,10/21/00,x1st.week,99,91,20.0
854,367,2000,Sonique,It Feels So Good,12/30/99 3:48,Rock,1/22/00,4/22/00,x2nd.week,52,91,24.0
855,471,2000,Baha Men,Who Let The Dogs Out,12/30/99 3:17,R&B,7/22/00,10/21/00,x2nd.week,92,91,20.0
856,828,2000,Brooks & Dunn,You'll Always Be Loved By Me,12/30/99 2:58,Country,6/10/00,9/9/00,x3rd.week,85,91,19.0
857,143,2000,"Griggs, Andy",She's More,12/30/99 3:19,Country,3/11/00,6/10/00,x1st.week,81,91,20.0
858,126,2000,"McEntire, Reba",What Do You Say,12/30/99 3:26,Country,10/30/99,1/29/00,x1st.week,88,91,20.0
859,460,2000,"Griggs, Andy",She's More,12/30/99 3:19,Country,3/11/00,6/10/00,x2nd.week,76,91,20.0
860,56,2000,Smash Mouth,Then The Morning Comes,12/30/99 3:04,Rock,10/30/99,1/29/00,x1st.week,83,91,26.0
861,50,2000,Sonique,It Feels So Good,12/30/99 3:48,Rock,1/22/00,4/22/00,x1st.week,67,91,24.0
862,965,2000,Aaliyah,Try Again,12/30/99 4:03,Rock,3/18/00,6/17/00,x4th.week,28,91,32.0
863,443,2000,"McEntire, Reba",What Do You Say,12/30/99 3:26,Country,10/30/99,1/29/00,x2nd.week,76,91,20.0
864,970,2000,Dream,He Loves U Not,12/30/99 3:43,Rock,9/30/00,12/30/00,x4th.week,59,91,28.0
865,648,2000,Aaliyah,Try Again,12/30/99 4:03,Rock,3/18/00,6/17/00,x3rd.week,38,91,32.0
866,653,2000,Dream,He Loves U Not,12/30/99 3:43,Rock,9/30/00,12/30/00,x3rd.week,81,91,28.0
867,984,2000,"Mumba, Samantha",Gotta Tell You,12/30/99 3:19,Rock,9/9/00,12/9/00,x4th.week,49,91,22.0
