,Year,Artist Name,Track,Time,Genre,Date Entered,Date Peaked,Week,Ranking,Days to Peak
6186,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,x20th.week,100.0,56
6193,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,x20th.week,99.0,35
6195,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x20th.week,83.0,84
6196,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,x20th.week,100.0,84
6200,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,x20th.week,89.0,105
6202,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,x20th.week,100.0,77
6206,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,x20th.week,91.0,77
6207,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,x20th.week,97.0,49
6216,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,x20th.week,70.0,42
6222,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,x20th.week,72.0,126
6223,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,x20th.week,89.0,56
6228,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,x20th.week,87.0,42
6231,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,x20th.week,98.0,21
6244,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,x20th.week,92.0,70
6261,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x20th.week,90.0,21
6267,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,x20th.week,93.0,7
6286,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,x20th.week,95.0,35
6311,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,x20th.week,97.0,70
6340,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x21st.week,3.0,56
6341,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x21st.week,19.0,56
6342,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x21st.week,4.0,98
6343,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x21st.week,27.0,35
6344,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,x21st.week,44.0,70
6345,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,x21st.week,25.0,70
6346,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x21st.week,5.0,84
6348,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x21st.week,17.0,49
6350,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x21st.week,18.0,84
6351,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x21st.week,30.0,49
6352,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x21st.week,8.0,175
6353,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x21st.week,10.0,182
6354,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x21st.week,5.0,91
6355,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x21st.week,4.0,84
6357,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x21st.week,4.0,168
6358,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x21st.week,4.0,105
6359,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x21st.week,10.0,91
6360,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x21st.week,11.0,49
6361,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x21st.week,12.0,98
6363,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x21st.week,4.0,98
6364,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x21st.week,12.0,217
6365,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x21st.week,7.0,112
6366,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,x21st.week,43.0,77
6367,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x21st.week,10.0,126
6368,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,x21st.week,11.0,182
6369,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,x21st.week,5.0,112
6370,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,x21st.week,27.0,77
6372,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x21st.week,14.0,105
6373,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,x21st.week,29.0,91
6374,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x21st.week,18.0,91
6375,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,x21st.week,38.0,42
6376,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,x21st.week,16.0,91
6377,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x21st.week,26.0,63
6378,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,x21st.week,19.0,63
6379,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,x21st.week,32.0,77
6380,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,x21st.week,14.0,77
6381,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,x21st.week,9.0,112
6382,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,x21st.week,33.0,77
6385,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x21st.week,8.0,35
6387,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,x21st.week,7.0,140
6388,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,x21st.week,35.0,105
6390,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,x21st.week,21.0,91
6393,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,x21st.week,45.0,84
6395,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,x21st.week,21.0,77
6396,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,x21st.week,27.0,91
6397,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,x21st.week,40.0,63
6398,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,x21st.week,24.0,84
6402,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,x21st.week,18.0,91
6404,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x21st.week,45.0,70
6405,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,x21st.week,29.0,105
6407,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,x21st.week,44.0,77
6410,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,x21st.week,30.0,105
6413,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,x21st.week,50.0,98
6418,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x21st.week,32.0,105
6422,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,x21st.week,41.0,77
6425,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,x21st.week,34.0,63
6428,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,x21st.week,49.0,70
6435,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,x21st.week,30.0,63
6443,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,x21st.week,31.0,133
6445,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,x21st.week,43.0,56
6448,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,x21st.week,49.0,105
6455,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x21st.week,48.0,63
6492,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,x21st.week,97.0,63
6497,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,x21st.week,88.0,210
6523,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,x21st.week,89.0,77
6657,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x22nd.week,7.0,56
6658,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x22nd.week,21.0,56
6659,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x22nd.week,8.0,98
6660,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x22nd.week,27.0,35
6662,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,x22nd.week,37.0,70
6663,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x22nd.week,7.0,84
6665,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x22nd.week,20.0,49
6667,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x22nd.week,23.0,84
6668,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x22nd.week,40.0,49
6669,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x22nd.week,3.0,175
6670,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x22nd.week,7.0,182
6671,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x22nd.week,5.0,91
6672,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x22nd.week,4.0,84
6674,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x22nd.week,3.0,168
6675,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x22nd.week,4.0,105
6676,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x22nd.week,11.0,91
6677,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x22nd.week,13.0,49
6678,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x22nd.week,16.0,98
6680,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x22nd.week,4.0,98
6681,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x22nd.week,7.0,217
6682,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x22nd.week,8.0,112
6683,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,x22nd.week,50.0,77
6684,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x22nd.week,10.0,126
6685,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,x22nd.week,11.0,182
6686,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,x22nd.week,9.0,112
6687,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,x22nd.week,34.0,77
6689,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x22nd.week,16.0,105
6690,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,x22nd.week,36.0,91
6691,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x22nd.week,17.0,91
6693,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,x22nd.week,16.0,91
6694,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x22nd.week,30.0,63
6695,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,x22nd.week,22.0,63
6696,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,x22nd.week,34.0,77
6697,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,x22nd.week,18.0,77
6698,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,x22nd.week,10.0,112
6699,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,x22nd.week,41.0,77
6702,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x22nd.week,9.0,35
6704,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,x22nd.week,7.0,140
6707,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,x22nd.week,31.0,91
6712,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,x22nd.week,24.0,77
6713,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,x22nd.week,31.0,91
6715,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,x22nd.week,29.0,84
6719,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,x22nd.week,17.0,91
6721,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x22nd.week,46.0,70
6722,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,x22nd.week,45.0,105
6727,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,x22nd.week,32.0,105
6733,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x22nd.week,100.0,28
6735,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x22nd.week,37.0,105
6739,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,x22nd.week,47.0,77
6742,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,x22nd.week,38.0,63
6752,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,x22nd.week,40.0,63
6755,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,x22nd.week,93.0,56
6760,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,x22nd.week,28.0,133
6765,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,x22nd.week,48.0,105
6814,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,x22nd.week,79.0,210
6974,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x23rd.week,10.0,56
6975,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x23rd.week,26.0,56
6976,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x23rd.week,8.0,98
6977,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x23rd.week,29.0,35
6979,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,x23rd.week,40.0,70
6980,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x23rd.week,10.0,84
6982,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x23rd.week,25.0,49
6984,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x23rd.week,28.0,84
6985,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x23rd.week,39.0,49
6986,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x23rd.week,3.0,175
6987,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x23rd.week,5.0,182
6988,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x23rd.week,6.0,91
6989,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x23rd.week,6.0,84
6991,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x23rd.week,3.0,168
6992,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x23rd.week,4.0,105
6993,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x23rd.week,10.0,91
6994,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x23rd.week,13.0,49
6995,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x23rd.week,20.0,98
6997,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x23rd.week,6.0,98
6998,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x23rd.week,6.0,217
6999,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x23rd.week,13.0,112
7001,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x23rd.week,11.0,126
7002,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,x23rd.week,10.0,182
7003,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,x23rd.week,9.0,112
7004,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,x23rd.week,40.0,77
7006,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x23rd.week,18.0,105
7008,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x23rd.week,18.0,91
7010,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,x23rd.week,21.0,91
7011,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x23rd.week,30.0,63
7012,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,x23rd.week,23.0,63
7013,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,x23rd.week,45.0,77
7014,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,x23rd.week,26.0,77
7015,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,x23rd.week,14.0,112
7016,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,x23rd.week,43.0,77
7019,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x23rd.week,12.0,35
7021,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,x23rd.week,8.0,140
7024,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,x23rd.week,38.0,91
7029,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,x23rd.week,25.0,77
7030,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,x23rd.week,33.0,91
7032,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,x23rd.week,36.0,84
7036,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,x23rd.week,16.0,91
7044,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,x23rd.week,42.0,105
7052,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x23rd.week,37.0,105
7059,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,x23rd.week,45.0,63
7069,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,x23rd.week,36.0,63
7072,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,x23rd.week,91.0,56
7077,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,x23rd.week,30.0,133
7131,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,x23rd.week,76.0,210
7291,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x24th.week,12.0,56
7292,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x24th.week,36.0,56
7293,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x24th.week,12.0,98
7294,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x24th.week,44.0,35
7296,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,x24th.week,41.0,70
7297,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x24th.week,13.0,84
7299,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x24th.week,31.0,49
7301,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x24th.week,38.0,84
7302,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x24th.week,44.0,49
7303,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x24th.week,6.0,175
7304,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x24th.week,3.0,182
7305,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x24th.week,9.0,91
7306,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x24th.week,9.0,84
7308,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x24th.week,3.0,168
7309,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x24th.week,8.0,105
7310,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x24th.week,19.0,91
7311,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x24th.week,13.0,49
7312,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x24th.week,20.0,98
7314,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x24th.week,7.0,98
7315,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x24th.week,6.0,217
7316,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x24th.week,17.0,112
7318,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x24th.week,20.0,126
7319,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,x24th.week,12.0,182
7320,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,x24th.week,7.0,112
7323,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x24th.week,21.0,105
7325,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x24th.week,19.0,91
7327,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,x24th.week,27.0,91
7328,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x24th.week,39.0,63
7329,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,x24th.week,24.0,63
7330,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,x24th.week,47.0,77
7331,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,x24th.week,30.0,77
7332,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,x24th.week,16.0,112
7336,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x24th.week,16.0,35
7338,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,x24th.week,10.0,140
7341,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,x24th.week,49.0,91
7346,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,x24th.week,30.0,77
7347,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,x24th.week,35.0,91
7349,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,x24th.week,47.0,84
7353,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,x24th.week,22.0,91
7361,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,x24th.week,45.0,105
7369,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x24th.week,42.0,105
7376,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,x24th.week,50.0,63
7386,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,x24th.week,41.0,63
7389,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,x24th.week,91.0,56
7394,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,x24th.week,32.0,133
7448,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,x24th.week,69.0,210
7608,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x25th.week,15.0,56
7609,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x25th.week,48.0,56
7610,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x25th.week,14.0,98
7614,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x25th.week,14.0,84
7616,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x25th.week,32.0,49
7618,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x25th.week,48.0,84
7620,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x25th.week,6.0,175
7621,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x25th.week,3.0,182
7622,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x25th.week,13.0,91
7623,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x25th.week,12.0,84
7625,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x25th.week,2.0,168
7626,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x25th.week,11.0,105
7627,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x25th.week,23.0,91
7628,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x25th.week,15.0,49
7629,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x25th.week,22.0,98
7631,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x25th.week,6.0,98
